Geographic Origin: 0,0,0
X (m), Y (m), Z (m), Intensity
-0.1206217706203,3.971748828888,0.1188384220004,196
-0.1201218366623,3.966719388962,0.1195744946599,196
-0.1177318841219,3.946828603745,0.1194585934281,196
-0.1198493763804,3.971639156342,0.1218786537647,196
-0.1211378052831,3.985490083694,0.1237567439675,196
-0.1156571283937,3.933805942535,0.1217241287231,196
-0.1182671114802,3.963582754135,0.1244397759438,196
-0.1176760047674,3.961572408676,0.1253242641687,196
-0.1112720295787,3.898937225342,0.1227469742298,196
-0.1153811439872,3.942613363266,0.1262134462595,196
-0.1135935783386,3.928683519363,0.1263842880726,196
-0.1143697723746,3.937567710876,0.1279653310776,196
-0.1104032099247,3.900785923004,0.1267002522945,196
-0.1130930408835,3.931554317474,0.129502967,196
-0.112795971334,3.932524204254,0.1305385380983,196
-0.1125715598464,3.931475639343,0.1315239071846,196
-0.113870896399,3.947337627411,0.1333836317062,196
-0.116145722568,3.974132061005,0.1359786838293,196
-0.1105915382504,3.9224588871,0.1338206082582,196
-0.1129725053906,3.949246883392,0.1363493204117,196
-0.1129397824407,3.950184583664,0.1374476402998,196
-0.1133240833879,3.958106517792,0.138900950551,196
-0.1096349135041,3.925244808197,0.138800278306,196
-0.1107069626451,3.94011926651,0.1406787782907,196
-0.1077362522483,3.91427230835,0.1400211304426,196
-0.1098997294903,3.939072370529,0.1424542218447,196
-0.1070050448179,3.911207914352,0.1417237222195,196
-0.105710439384,3.902245759964,0.1420996785164,196
-0.1125807762146,3.974717617035,0.1475609093904,196
-0.1065455004573,3.915072441101,0.1447915285826,196
-0.1076029464602,3.929946422577,0.1466766744852,196
-0.1096359267831,3.954751729965,0.1492027789354,196
-0.1070768758655,3.931879043579,0.1486069709063,196
-0.107712097466,3.939769506454,0.1501190364361,196
-0.1058251410723,3.924848794937,0.1500853747129,196
-0.1034657433629,3.903963327408,0.1495898663998,196
-0.1066569909453,3.940685510635,0.1529045403004,196
-0.106720417738,3.945627689362,0.1541541665792,196
-0.1106584519148,3.987282991409,0.1578848958015,196
-0.1081023067236,3.964411497116,0.1572441607714,196
-0.1060194671154,3.947505474091,0.157050922513,196
-0.1071864068508,3.959422588348,0.157839089632,196
-0.1040724739432,3.933524370193,0.1580233573914,196
-0.1085096374154,3.98215508461,0.1621198058128,196
-0.1026254668832,3.92350935936,0.1591751128435,196
-0.1026791408658,3.928451538086,0.1604117006063,196
-0.1032309085131,3.937359333038,0.1618523746729,196
-0.1048270612955,3.958190202713,0.1641660630703,196
-0.102824896574,3.939268112183,0.1638528257608,196
-0.1020021364093,3.935272693634,0.1644788086414,196
-0.1029322221875,3.948152542114,0.1661922037601,196
-0.1022035703063,3.945150375366,0.1668822169304,196
-0.1002039238811,3.92622923851,0.1665391027927,196
-0.09795349836349,3.906339883804,0.1659892052412,196
-0.1035704538226,3.968875408173,0.1712030023336,196
-0.10130032897,3.94998550415,0.1707811653614,196
-0.09989624470472,3.936023712158,0.170696541667,196
-0.0987806096673,3.929049968719,0.1710882335901,196
-0.09804856032133,3.926048278809,0.1717533320189,196
-0.1004917398095,3.954814910889,0.1745896935463,196
-0.09935627132654,3.944831848145,0.1748275011778,196
-0.09594535082579,3.914027929306,0.1735175848007,196
-0.09683402627707,3.927906513214,0.1753671467304,196
-0.09772095829248,3.937776088715,0.1769389361143,196
-0.09460110962391,3.909951925278,0.1758135259151,196
-0.09319967776537,3.900000333786,0.1759554743767,196
-0.0997846275568,3.973453044891,0.1820898801088,196
-0.09583236277103,3.935693979263,0.1801702976227,196
-0.09792380034924,3.959470510483,0.1828093677759,196
-0.09357700496912,3.918739795685,0.1807105094194,196
-0.09134111553431,3.898853778839,0.1800499856472,196
-0.09228900820017,3.910716056824,0.1818187236786,196
-0.09353453665972,3.928565263748,0.1839651465416,196
-0.0933581367135,3.931521892548,0.1850233525038,196
-0.09357831627131,3.937450647354,0.186240285635,196
-0.09348543733358,3.943333387375,0.1884137094021,196
-0.09162975847721,3.927420139313,0.1880085319281,196
-0.09041329473257,3.919455766678,0.1882450431585,196
-0.09247050434351,3.943231344223,0.1909083127975,196
-0.09200220555067,3.943209648132,0.1917346417904,196
-0.0926800519228,3.954102754593,0.1933200806379,196
-0.08930601924658,3.923304080963,0.1918272227049,196
-0.09078852087259,3.941123008728,0.1940512657166,196
-0.0918120443821,3.95698595047,0.1960704028606,196
-0.09061347693205,3.948023319244,0.1961517333984,196
-0.09171371906996,3.961870908737,0.1980823725462,196
-0.08790359646082,3.925111055374,0.1960355788469,196
-0.09031649678946,3.955865383148,0.1991942375898,196
-0.09076813608408,3.96577167511,0.2007637619972,196
-0.08832612633705,3.941894769669,0.199797436595,196
-0.08942557126284,3.958750247955,0.2018993794918,196
-0.08664986491203,3.932912111282,0.2006483823061,196
-0.08589264750481,3.929913282394,0.2012115269899,196
-0.0867900326848,3.941775560379,0.2029861658812,196
-0.08855137228966,3.964580774307,0.2054998576641,196
-0.08446357399225,3.925844907761,0.2032690793276,196
-0.08425807952881,3.928802490234,0.2042854875326,196
-0.08332749456167,3.919812202454,0.2043671756983,196
-0.08404134213924,3.932697057724,0.2061601132154,196
-0.08585474640131,3.957493543625,0.208895534277,196
-0.08316070586443,3.933649301529,0.2077912688255,196
-0.08156238496304,3.918709993362,0.2074398994446,196
-0.08421821147203,3.951441526413,0.2107565701008,196
-0.08491700142622,3.964326143265,0.2125563770533,196
-0.08261179924011,3.940446853638,0.211427167058,196
-0.07818821072578,3.897744178772,0.2087749242783,196
-0.08409183472395,3.967208623886,0.2151051908731,196
-0.08250037580729,3.955277442932,0.2149122357368,196
-0.07819587737322,3.909562110901,0.2119928598404,196
-0.07961566001177,3.930387973785,0.2144270241261,196
-0.07821120321751,3.920442581177,0.2143740355968,196
-0.07753462344408,3.918438434601,0.2149596959352,196
-0.07869140058756,3.932280540466,0.2168363779783,196
-0.07773999869823,3.927298784256,0.217175886035,196
-0.07984352856874,3.960010051727,0.2212869226933,196
-0.07383161783218,3.89944434166,0.2170575112104,196
-0.07567239552736,3.922226190567,0.219718888402,196
-0.07589194178581,3.930148363113,0.2211045771837,196
-0.07391847670078,3.915188550949,0.2213294804096,196
-0.07350532710552,3.916162967682,0.2221340984106,196
-0.07392673939466,3.925071716309,0.2235464900732,196
-0.0728832706809,3.919098854065,0.2237692475319,196
-0.0742529630661,3.936918020248,0.2260309755802,196
-0.07374385744333,3.936900138855,0.2267475873232,196
-0.0720128044486,3.921988725662,0.2261615395546,196
-0.07230342179537,3.927897930145,0.2274237424135,196
-0.07473422586918,3.960633039474,0.230892971158,196
-0.07433827221394,3.960609436035,0.231553837657,196
-0.07088818401098,3.927839756012,0.2294902950525,196
-0.06859601289034,3.904967546463,0.2283056527376,196
-0.07039176672697,3.930755138397,0.2311937510967,196
-0.07159077376127,3.948596715927,0.2333625257015,196
-0.06939151138067,3.92972278595,0.2324502468109,196
-0.06781482696533,3.917796850204,0.232123196125,196
-0.07006572932005,3.94454240799,0.2351084798574,196
-0.0681346654892,3.928646564484,0.2344341725111,196
-0.06981766968966,3.953441619873,0.2372533231974,196
-0.06730328500271,3.926595449448,0.235630646348,196
-0.0693324804306,3.95535993576,0.2387961000204,196
-0.06872014701366,3.954351425171,0.2393917143345,196
-0.07047366350889,3.980138778687,0.242308601737,196
-0.0669706761837,3.943375349045,0.239847868681,196
-0.06665262579918,3.944346189499,0.2405587881804,196
-0.06734921783209,3.95822429657,0.2424408346415,196
-0.06359423696995,3.918485403061,0.2396896034479,196
-0.06275314837694,3.913501977921,0.2398689836264,196
-0.06449190527201,3.939289331436,0.2427904754877,196
-0.06700534373522,3.974007844925,0.2465032190084,196
-0.0644257068634,3.946172237396,0.2447204440832,196
-0.06320050358772,3.938218593597,0.2446756958961,196
-0.06258299201727,3.937211513519,0.2452400028706,196
-0.06398852914572,3.958030939102,0.2476888597012,196
-0.06406410038471,3.961958408356,0.2487393021584,196
-0.062405616045,3.949043750763,0.248241186142,196
-0.06066364049911,3.935136556625,0.2476481199265,196
-0.06162704527378,3.95099401474,0.2496585249901,196
-0.06049389764667,3.941029787064,0.2494582682848,196
-0.0611596852541,3.95490860939,0.2513375580311,195
-0.06228564307094,3.972750902176,0.2535296976566,67
-0.06525481492281,4.013422966003,0.2578205168247,17
-0.06523106992245,4.016358852386,0.2587751150131,5
-0.0713087618351,4.230146408081,0.2946753799915,5
-0.06629899144173,4.17555809021,0.2901045382023,21
-0.05886397883296,4.093195915222,0.2829424738884,56
-0.06363464891911,4.157680034637,0.2896029353142,83
-0.06344968080521,4.157637119293,0.290189653635,94
-0.05891658738256,4.110002994537,0.2862674593925,195
-1.085689663887,4.069073200226,0.0252427496016,35
-1.092956185341,4.090831279755,0.02735101617873,81
-1.098456740379,4.10791683197,0.02912781573832,88
-1.087774276733,4.076659202576,0.0294025298208,88
-1.089675664902,4.082293510437,0.03098672628403,86
-1.085086107254,4.069026947021,0.03174529597163,82
-1.068418860435,4.019748210907,0.03135692328215,81
-1.073150396347,4.033920288086,0.03321427106857,75
-1.084626913071,4.069027423859,0.03562027961016,86
-1.073000073433,4.034925460815,0.03571082279086,86
-1.067359566689,4.018844127655,0.03641504049301,84
-1.063923716545,4.00940322876,0.03734384104609,82
-1.060487866402,3.99996137619,0.03826454654336,87
-1.075724244118,4.046454429626,0.04111726209521,86
-1.068165540695,4.023634433746,0.04164394363761,83
-1.056963205338,3.990448951721,0.0415893048048,77
-1.056670546532,3.990493535995,0.04283678531647,80
-1.056345939636,3.989491701126,0.04413540661335,77
-1.050074219704,3.971513748169,0.04469626396894,73
-1.035313010216,3.92792391777,0.04426715150476,80
-1.052698493004,3.980012655258,0.04749216511846,84
-1.039193749428,3.940217971802,0.04718160256743,93
-1.047383546829,3.965874671936,0.04940059408545,195
-1.041810154915,3.948718070984,0.04995307698846,195
-1.039309024811,3.942123413086,0.05090674757957,196
-1.036178946495,3.933631896973,0.05177838355303,196
-1.040658593178,3.946830511093,0.05352127552032,196
-1.039411067963,3.944030761719,0.05461570993066,196
-1.018059968948,3.880520582199,0.05322489514947,196
-1.033562421799,3.927966356277,0.05627761408687,196
-1.036080479622,3.936550140381,0.05782926082611,196
-1.038595914841,3.945134162903,0.05938385426998,196
-1.034204244614,3.932848930359,0.06006376445293,196
-1.037343263626,3.943330764771,0.06169829145074,196
-1.026116967201,3.909100294113,0.06143539771438,195
-1.025176405907,3.907249927521,0.06253505498171,196
-1.030507206917,3.924372673035,0.06445186585188,196
-1.020535826683,3.893937349319,0.06431145966053,196
-1.020219922066,3.893984794617,0.06548152863979,196
-1.019237160683,3.891091346741,0.0666071549058,196
-1.035011291504,3.939489603043,0.06983827054501,196
-1.017449021339,3.887361764908,0.06868172436953,196
-1.010507583618,3.866444587708,0.06898391991854,196
-1.03807413578,3.950923681259,0.07396221160889,196
-1.032525420189,3.934814929962,0.07431648671627,196
-1.023740053177,3.909249544144,0.07430758327246,196
-1.032457232475,3.935766220093,0.07677461951971,196
-1.031605124474,3.933887958527,0.07776585221291,196
-1.026889562607,3.920655965805,0.07830440998077,196
-1.02186191082,3.906475067139,0.07878838479519,196
-1.023406267166,3.912217140198,0.08020520955324,196
-1.023697018623,3.91416478157,0.08144234120846,196
-1.024092078209,3.916081905365,0.08259660750628,196
-1.022778749466,3.912242412567,0.0836388617754,196
-1.034634232521,3.949294090271,0.08657348901033,196
-1.023768901825,3.917057275772,0.08606693893671,196
-1.040582895279,3.968245267868,0.08979942649603,196
-1.027422070503,3.929398298264,0.08902882039547,196
-1.035272479057,3.95304274559,0.09134244173765,196
-1.023050546646,3.91704249382,0.09068291634321,196
-1.026139616966,3.927530765533,0.09233500063419,196
-1.019506454468,3.907564163208,0.09253789484501,196
-1.026134490967,3.928458690643,0.09463855624199,196
-1.030777931213,3.943691730499,0.09653821587563,196
-1.036041378975,3.960823535919,0.09854160994291,196
-1.023309707642,3.922894001007,0.09763174504042,196
-1.019484758377,3.911467075348,0.09823685139418,196
-1.021936774254,3.920059680939,0.09979319572449,196
-1.02033162117,3.916317939758,0.100704960525,196
-1.028811335564,3.942908287048,0.1031341478229,196
-1.022214531898,3.923985958099,0.1032412722707,196
-1.021192073822,3.921099424362,0.1042738184333,196
-1.014285206795,3.901228189468,0.1043084338307,196
-1.026804327965,3.940155029297,0.1074188277125,196
-1.024880051613,3.935466051102,0.1082651093602,196
-1.017000675201,3.911705255508,0.1081525459886,196
-1.019232749939,3.919320821762,0.1095800772309,196
-1.021005630493,3.924975156784,0.1110612004995,196
-1.019078612328,3.920286893845,0.1118887364864,196
-1.027731657028,3.947860479355,0.1145018264651,196
-1.030230283737,3.955382347107,0.1160164624453,196
-1.017097711563,3.916535139084,0.1149271801114,196
-1.026053309441,3.94505906105,0.1176083087921,196
-1.009303450584,3.894793272018,0.1157698705792,196
-1.022880196571,3.936508178711,0.1192876473069,196
-1.024675607681,3.943208456039,0.120743714273,196
-1.008134484291,3.89392209053,0.1189879328012,196
-1.028679609299,3.9575278759,0.1236375123262,196
-0.9990980029106,3.868384838104,0.1195476204157,196
-1.032253146172,3.97093129158,0.1265590786934,196
-1.025344610214,3.951061964035,0.1264688670635,196
-1.006405472755,3.89310836792,0.1241373866796,196
-1.010675430298,3.907401800156,0.126025930047,196
-1.018353939056,3.932134866714,0.1285380870104,196
-1.030444502831,3.969079971313,0.1317951977253,196
-1.005548715591,3.894169569016,0.1283768415451,196
-1.001438617706,3.882841110229,0.1287334412336,196
-1.014448523521,3.92263507843,0.1321715414524,196
-1.01250398159,3.917950868607,0.1329272985458,196
-1.017958283424,3.935000181198,0.1350802332163,196
-1.011363506317,3.916080951691,0.1349621713161,196
-1.016651153564,3.933193683624,0.1369704008102,196
-1.012225031853,3.920917987823,0.1372470110655,196
-1.012095928192,3.920886278152,0.1383516788483,196
-1.013860702515,3.927591562271,0.1397929787636,196
-0.9999518990517,3.885863780975,0.1381430923939,196
-1.008522748947,3.913449048996,0.1408817768097,196
-1.011520028114,3.923951864243,0.142558068037,196
-1.021082401276,3.953312158585,0.145435988903,196
-1.011705875397,3.925851821899,0.1447164714336,196
-1.015623450279,3.939203023911,0.1465781927109,196
-1.007178544998,3.914589643478,0.1460182517767,196
-1.003481388092,3.904181480408,0.1462851017714,196
-1.01140832901,3.929872989655,0.1489388495684,196
-1.005090117455,3.91086101532,0.1487911194563,196
-1.019800901413,3.957435131073,0.1528106331825,196
-1.005568861961,3.913714170456,0.1509753614664,196
-1.005461335182,3.914728164673,0.1520339548588,196
-0.995243370533,3.883347272873,0.1509716212749,196
-1.008091330528,3.924227237701,0.154646217823,196
-1.005204081535,3.916699647903,0.155135884881,196
-1.00659430027,3.921419143677,0.1565095931292,196
-0.9987747073174,3.898704528809,0.1559771001339,196
-1.001238107681,3.907282829285,0.1574574410915,196
-1.000198721886,3.905451059341,0.158308416605,196
-1.005618333817,3.924539327621,0.1614718735218,195
-1.009190797806,3.936947584152,0.163285240531,196
-1.021954536438,3.976792812347,0.1670478582382,196
-1.009634494781,3.939808368683,0.165430560708,196
-1.011046290398,3.945572853088,0.1667937040329,196
-1.008151769638,3.938047647476,0.1672423034906,196
-1.007101774216,3.936218261719,0.1680783331394,196
-0.9879950284958,3.877305269241,0.1649623960257,196
-1.004768252373,3.930537223816,0.1696085631847,196
-0.990777015686,3.887794733047,0.1676523387432,196
-1.01767206192,3.972357034683,0.1745175868273,196
-1.014543771744,3.962809801102,0.1748136132956,196
-1.009801626205,3.949590206146,0.1748346984386,196
-1.014880657196,3.966750621796,0.1769972741604,195
-1.006457924843,3.942138195038,0.1761991083622,195
-0.9968876838684,3.91265463829,0.1750487238169,195
-0.9985905885696,3.919372320175,0.1764609664679,196
-1.001210451126,3.928938388824,0.1780782192945,196
-1.002409219742,3.93372631073,0.1792891472578,196
-0.9924640655518,3.904366016388,0.1781000196934,196
-1.00269806385,3.936628580093,0.1814298331738,196
-0.9982662796974,3.924358844757,0.1814638525248,195
-0.9967049360275,3.920602560043,0.1820466071367,196
-0.9843195676804,3.883645534515,0.1802621036768,196
-1.005282998085,3.950185060501,0.1860475093126,196
-0.9875102043152,3.896104335785,0.1829256266356,196
-0.9971085786819,3.926472425461,0.1861424297094,196
-0.9844260215759,3.888565301895,0.1842452287674,196
-1.00639295578,3.957925796509,0.1902293413877,196
-0.9979516267776,3.932271718979,0.1893021166325,196
-0.9922993779182,3.916204452515,0.1890044808388,196
-0.9930229783058,3.919038057327,0.1901845782995,196
-1.000614404678,3.943771362305,0.1928761452436,196
-0.9940462112427,3.924856185913,0.1923481076956,195
-0.9920192360878,3.919143915176,0.1928782165051,196
-1.000400900841,3.946759700775,0.1958599239588,196
-0.9872413277626,3.906920909882,0.1936594694853,196
-1.003542304039,3.959228754044,0.1985289156437,196
-0.9893202781677,3.915531635284,0.1961453408003,196
-0.9950618743896,3.934571027756,0.1984220743179,196
-0.9933729171753,3.930850744247,0.1990143060684,195
-0.9977731704712,3.946124792099,0.201067969203,196
-0.9918208122253,3.929109096527,0.2006273716688,196
-0.99815762043,3.950050592422,0.20306186378,196
-0.9915980696678,3.931135177612,0.2024623900652,195
-0.9856117963791,3.913079023361,0.2019882649183,196
-0.9791728854179,3.894131660461,0.2013056576252,196
-0.9850823879242,3.914156675339,0.2037291824818,196
-0.9927724003792,3.938841342926,0.2065944075584,196
-0.9845107793808,3.914195537567,0.2054483145475,196
-0.987335562706,3.923684358597,0.2071167379618,196
-0.9819976687431,3.9085688591,0.2067665010691,196
-0.9921043515205,3.940853595734,0.2102459967136,196
-0.9806962013245,3.906742095947,0.2083722949028,196
-0.9912519454956,3.940986633301,0.2118906676769,195
-0.9856108427048,3.924921751022,0.2114451825619,196
-0.9781538844109,3.903157234192,0.2105322480202,196
-0.9904780387878,3.942063331604,0.2145075947046,196
-0.9884740710258,3.93739771843,0.2149658352137,195
-0.9864703416824,3.932732105255,0.2154196202755,196
-0.9923383593559,3.952764749527,0.2178750932217,196
-0.9810670614243,3.918619155884,0.2158679515123,196
-0.9769467115402,3.907303571701,0.2157649099827,196
-0.9840180277824,3.931137800217,0.2185309529305,196
-0.9881415367126,3.944401025772,0.2204472869635,196
-0.9764611124992,3.909336328506,0.2183818668127,196
-0.9808034300804,3.924622297287,0.2204507738352,196
-0.986129283905,3.941686868668,0.2226806730032,196
-0.9841209053993,3.93702340126,0.223104506731,196
-0.9896604418755,3.956111431122,0.2254966497421,196
-0.9906330108643,3.959909439087,0.2266867607832,196
-0.9804743528366,3.929594516754,0.2249623686075,196
-0.9794517159462,3.926710128784,0.2255288809538,196
-0.9720143675804,3.904945611954,0.2244977653027,196
-0.9769416451454,3.92213511467,0.2267306298018,196
-0.9913245439529,3.968748092651,0.2313927561045,195
-0.9898778796196,3.964947223663,0.2319320142269,196
-0.9749111533165,3.919429063797,0.2288698405027,196
-0.9843422174454,3.950874328613,0.2323189377785,196
-0.9755243062973,3.924326181412,0.2307913899422,196
-0.9834416508675,3.951022148132,0.2338435947895,195
-0.9764327406883,3.930175065994,0.2327885478735,195
-0.9741196036339,3.924563646317,0.2330808639526,196
-0.9810885190964,3.947371959686,0.2358707487583,196
-0.9793734550476,3.943662405014,0.2363224625587,195
-0.9777774214745,3.939920186996,0.2367149740458,196
-0.9775285124779,3.939923286438,0.2375425994396,196
-0.9806160330772,3.951419115067,0.2392999082804,196
-0.9758978486061,3.938206911087,0.2389146238565,195
-0.9706646800041,3.922022819519,0.238273948431,196
-0.9794470667839,3.951576709747,0.2416009008884,196
-0.9800922870636,3.954432487488,0.2426664084196,196
-0.978372335434,3.950725078583,0.2430933564901,195
-0.974375128746,3.939381837845,0.2427953928709,196
-0.9741539955139,3.94042634964,0.2436310499907,196
-0.9625175595284,3.904316425323,0.2412517815828,196
-0.9672073721886,3.920535564423,0.2433659732342,195
-0.9684821367264,3.926332950592,0.244611620903,195
-0.9733438491821,3.943536996841,0.2468681484461,196
-0.9687522649765,3.930292844772,0.2463735640049,196
-0.9718145728111,3.941795110703,0.2481244206429,196
-0.9637825489044,3.91708946228,0.246707290411,196
-0.9674401879311,3.930493354797,0.2486248165369,195
-0.9777827858925,3.964777946472,0.2523656189442,195
-0.9671024084091,3.932555675507,0.2501968741417,195
-0.9716116786003,3.947774887085,0.252339810133,196
-0.968515753746,3.939284324646,0.2522407770157,195
-0.9688792228699,3.942234277725,0.2532177567482,195
-0.9632443189621,3.925133705139,0.2524384856224,196
-0.9719514846802,3.954702854156,0.2558217048645,196
-0.958392739296,3.911901473999,0.2526508271694,196
-0.9602447748184,3.919605731964,0.2540473043919,196
-0.9617962241173,3.926359891891,0.2553573250771,196
-0.9606668949127,3.924557685852,0.2558854818344,195
-0.9659046530724,3.942689418793,0.2581878602505,196
-0.9614663720131,3.92939209938,0.2577171623707,196
-0.9639024138451,3.939000368118,0.2592855095863,196
-0.9572432041168,3.919101715088,0.2580924928188,196
-0.9525473117828,3.905891180038,0.2575532793999,196
-0.9502297639847,3.900286912918,0.2577096521854,196
-0.96925085783,3.962107419968,0.2641586363316,195
-0.9622985124588,3.941257953644,0.2628578841686,196
-0.9490000009537,3.900472164154,0.2597419321537,196
-0.9712933301926,3.973794937134,0.2672274708748,196
-0.9690881967545,3.968160152435,0.2673293352127,195
-0.9732491970062,3.982441425323,0.2693888247013,195
-0.9661809206009,3.961624860764,0.2681102156639,195
-0.9638224840164,3.95498585701,0.2682068645954,195
-0.9568819999695,3.93413567543,0.2668637037277,195
-0.9607736468315,3.94850564003,0.2688681185246,96
-0.9628536701202,3.956132411957,0.2702950239182,84
-0.9617106318474,3.9543364048,0.2707766592503,30
-0.9710358977318,3.985794305801,0.2743551433086,5
-0.6753358244896,3.979208946228,0.2209578752518,10
-0.668177485466,3.951264858246,0.2178678363562,57
-0.6663697957993,3.944595575333,0.2164592295885,92
-0.6586444973946,3.913706064224,0.2132047563791,195
-0.6681007146835,3.955589294434,0.2157692015171,196
-0.6563873887062,3.907211303711,0.2110017985106,196
-0.6642270088196,3.94230723381,0.213000535965,196
-0.6639244556427,3.941423416138,0.2121116518974,196
-0.6641598343849,3.944510936737,0.2115297615528,196
-0.6551907062531,3.908794641495,0.2078555822372,196
-0.6626760363579,3.941922664642,0.2097207456827,196
-0.6564753055573,3.917844772339,0.2069787234068,196
-0.6610824465752,3.939364671707,0.2078460752964,196
-0.66768014431,3.967586278915,0.2092379331589,196
-0.6550539731979,3.916338920593,0.2043640166521,196
-0.6612660884857,3.944652557373,0.2057435661554,196
-0.6568013429642,3.927329778671,0.2036045789719,196
-0.6471804976463,3.888688325882,0.1997468322515,196
-0.6524727344513,3.913121700287,0.2008063346148,196
-0.6580302119255,3.93749833107,0.2017937898636,196
-0.6547216773033,3.925024032593,0.2000372409821,196
-0.645614027977,3.887288570404,0.1962190121412,196
